"External ID","Nome","Categoria","Costo","Prezzo di Vendita","Quantità in possesso","Quantità prevista","Riferimento interno","Sequenza","Tipo Prodotto","Unità di misura"
"__export__.product_template_3273_4aa2cfa4","120K 120000ohm, Resistor, 0402, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2800_bf27075c","120K 120000ohm, Resistor, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","S-2-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2797_10ff67ad","120ohm, Resistor, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","R-2-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1704","120uF, Capacitor, 35YXG120MEFC8X11.5, RUBYCON, D=8mm, 35V, THD -$","__export__.product_category_3","0.26","1.0","0.0","0.0","Q-11-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2872_01dddea9","12.2038MHz, Crystal, HC49, SMD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","Q-4-5","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1671","12.288MHz, Crystal, HC49, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","Q-5-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1670","12.288MHz, Crystal, HC49, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","Q-5-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2799_342d507f","12K 12000ohm, Resistor, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","R-2-5","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2752_a9c0348d","12MHz, Crystal, 10pF, ABM8G-12.000MHZ-4Y-T3, ABRACON, 2.5X3.2mm, SMD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","Z-1-7","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1662","12MHz, Crystal, 5.0X3.2mm, SMD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","Q-4-4","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2080_80ae03b8","12ohm, Resistor, 5%, 50W, WH50 12R JI, Axial","__export__.product_category_3","0.0","1.0","0.0","0.0","Armadio","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2795_66528e3b","<= 1,2ohm, Resistor, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","R-2-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2796_01426788","12ohm, Resistor, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","R-2-2","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_902","12pF, Capacitor, NP0, 50V, 0603, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_860","12uH, Inductor, Power, Shielded, 744771112, WE, 3.91A, 1260, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","N-3-5","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2755_fa2dcb15","12uH, Inductor, Power, Shielded, L-14C12NJV4T, Johanson, 300mA, 0603, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","Z-1-10","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3996_451f419f","1300.0001, Induttore, 160 nH, 900 MHz, 0603, SMD (LQW18CNR16J00D Murata)","__export__.product_category_25_3bd84a2e","0.32999999999999996","0.0","70.0","140.0","Prod","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_4005_dbcffa69","1300.0002, Ferrite, 100 MHz, 100 Ohm, 1200mA, AECQ2, 0402, SMD (742792731)","__export__.product_category_25_3bd84a2e","0.13599999999999998","0.0","130.0","130.0","Prod","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_4018_2b98d73d","1300.0003, Ferrite, 100 MHz, 100 Ohm, 0402, SMD (WE 742792021)","__export__.product_category_25_3bd84a2e","0.0","1.0","65.0","65.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_4019_aade62f6","1300.0004, Induttore, 10uH, I=0.8, Isat=1.2, 2512, SMD (WE 74405024100)","__export__.product_category_25_3bd84a2e","0.0","1.0","35.0","35.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_4002_9219b7a6","1400.0001, Transponder RFID, (PN7150B0HN/C11002Y)","__export__.product_category_25_3bd84a2e","5.45","0.0","34.0","34.0","Prod","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_4025_8ea1d044","1400.0002, Microcontroller, NXP Cortex M0, 16k Flash 8k SRAM, (LPC822M101JHI33)","__export__.product_category_25_3bd84a2e","0.0","1.0","250.0","250.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_4026_541e6eba","1400.0003, Cristallo, 27.12 MHz, 2x1.6mm, SMD (NX2016HA, XRCGB27M120F2P01R0)","__export__.product_category_25_3bd84a2e","0.23299999999999998","1.0","50.0","50.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_4027_26e987c5","1400.0004, DC/DC, Step-Down Converter,4,75V to 28V input, 0,5A, 10-Pin, SMD ( TPS62175DQC)","__export__.product_category_25_3bd84a2e","0.0","1.0","0.0","0.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_4033_baae954f","1400.0005, Magnetic Reed, 16mm, SMD (MDSM-10R-20-25)","__export__.product_category_25_3bd84a2e","0.0","1.0","32.0","32.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_4039_eaf1a1de","1400.0006, Current shunt Monitor Sense Amplifier, SMD (INA199A1D, NCS199A1)","__export__.product_category_25_3bd84a2e","0.0","1.0","50.0","50.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_1667","14.31818MHz, Crystal, HC49, THD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","Q-5-2","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1669","14.7456MHz, Crystal, C3E, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","Q-5-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1668","14.7456MHz, Crystal, HC49, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","Q-5-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_4031_d88769c8","1500.0001, Battery Holder for AAA (Keystone 1075-2)","__export__.product_category_25_3bd84a2e","0.0","1.0","70.0","70.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3120_6a3462d3","150051 Batch 03/2015","product.product_category_all","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3295_76718836","150K 150000ohm, Resistor, 0402, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2807_ef2b5f92","150K 150000ohm, Resistor, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","S-3-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2804_51f45092","150ohm, Resistor, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","R-3-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3271_386eea36","150pF, Capacitor, X7R, 50V, 0402, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","P-11-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1836_fe5e7f76","150R 150 ohm, Resistor, 1%, 0,25W, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2123_188ca975","150uH, Inductor, Shielded, 744065151, WE, 0.85A, SMD","__export__.product_category_9","0.0","1.0","0.0","0.0","Prod","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_852","150uH, Inductor, Shielded, 744065151, WE, 0.85A, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","N-4-5","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2758_ba9ffcb9","150uH, Inductor, Shielded, 7447709151, WE, 2.1A, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","N-4-5","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2806_d30204c1","15K 15000ohm, Resistor, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","R-3-5","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1840_8b049a57","15k 1500 ohm, Resistor, 1%, 0.25W, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2914_c545d49a","15nF, Capacitor, Polyester, Radial, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","S-3-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1732_a403618b","1,5nF, Capacitor, X7R, 100V, RADIAL, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_661","15nF, Capacitor, X7R, 50V, 0603, SMD","__export__.product_category_3","0.01","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2802_196bad63","<= 1,5ohm, Resistor, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","R-3-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2803_2feaa509","15ohm, Resistor, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","R-3-2","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_922","1.5pF 1p5F, Capacitor, NP0, 50V, 0603, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_907","15pF, Capacitor, NP0, 100V, 0603, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_914","15pF, Capacitor, NP0, 50V, 0603, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2102_404b936c","15uH, Inductor, Power, 74408942150, WE, 1.1A, 4828, SMD","__export__.product_category_9","0.75","1.0","0.0","0.0","Prod","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_861","15uH, Inductor, Power, 74408942150, WE, 1.1A, 4828, SMD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","N-6-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_862","15uH, Inductor, Power, Shielded, 744771115, WE, 3.75A, 1260, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","N-4-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2267_af144bc2","15uH, Inductor, Power, Shielded, 7447714150, WE, 3.5A, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","F-8-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2196_c203daa3","15uH, Inductor, Power, Shielded, 7447714150, WE, 3.5A, SMD","__export__.product_category_9","0.0","1.0","0.0","0.0","Prod","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_864","15uH, Inductor, SC53LC-150, 1.85A, SMD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","O-6-4","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_863","15uH, Inductor, Shielded, NRG4026T-150M, 900A, SMD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","O-6-5","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_865","15uH, Inductor, SRR5028-150Y, 1.37A, SMD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","M-7-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_4032_6276482c","1600.0001, Connettore, Header 1x2, passo 2 mm, THD (BF020-02-A-B-0400-0300-N-G)","product.product_category_all","0.0","1.0","100.0","100.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3875_454ea505","1612.16796 Alimentatore guida DIN","__export__.product_category_17","0.0","0.0","1.0","1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3697_045e46b8","16MHz, Crystal, 18pF, 7M-16.000MAAJ-T, 3,2x 2,5mm, SMT, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","Z-3-13","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1663","16MHz, Crystal, 18pF, ABM3-16.000MHZ-B2-T, 5.0X3.2mm, SMT, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","O-7-2","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2751_8e27f5f6","16MHz, Crystal, 9pF, E3SB16.0000F09G11AE, AEL, 2.5X3.2mm, SMD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","Z-1-6","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1656","16MHz, Crystal, C3S, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","Q-5-4","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1653","16MHz, Crystal, HC49, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","Q-5-4","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3865_d59d4a44","1723.14858 - Cavo motore assi Y (PAX-PAY)","__export__.product_category_17","0.0","0.0","3.0","3.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3881_abca86cb","1723.19892 Cavo catena CZ/M-L-XL PH","__export__.product_category_17","0.0","0.0","1.0","1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3880_13d10151","1723.21179 Cavo senza catena CZ/L Plus PT2 L=1,8m","__export__.product_category_17","0.0","0.0","1.0","1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3754_ebea6227","(17M009) CALIBRATRICE UNI-ONE, JOLLY LF, PESO, CALIBRO OTTICO, USCITE 2+1, H. 800 mm, QUADRO A SX, LF JOLLY, TUNNEL CON ALLOGGIO PC L.8900 ALIMENTAZIONE MANUALE E TESTATA FOLLE PER GOREN, TAZZA FRUTTI LUNGHI. STRUTTURA MOD. 95","__export__.product_category_17","0.0","0.0","1.0","1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3376_60e9430e","17M009 - UNI-ONE JOLLY, UNITEC","__export__.product_category_17","0.0","1.0","0.0","0.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3755_8a15c585","(17M010) CALIBRATRICE UNICAL, MOD.200 cherry, CALIBRO OTTICO, COLORE, CHERRYVISION, CANALI N.2, USCITE 2+1, h 900 mm, QUADRO A SX, PER FIERA, CON NASTRI A V, ALIMENTATORE E NASTRI PER RICIRCOLO INTEGRATI AL TELAIO, TELAIO MOD. USA SU RUOTE, INOX","__export__.product_category_17","0.0","0.0","1.0","1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3378_7e96a237","17M010 U200 cherry, Unitec","__export__.product_category_17","0.0","1.0","0.0","0.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_2814_d17a075a","180K 180000ohm, Resistor, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","S-4-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2811_e5ac2884","180ohm, Resistor, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","R-4-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_915","180pF, Capacitor, NP0, 50V, 0805, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1666","18.432MHz, Crystal, 5.0X3.2mm, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","Q-5-5","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1664","18.432MHz, Crystal, 7M, T:-40/+85, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","L-8-2","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1665","18.432MHz, Crystal, HC49, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","Q-5-5","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2813_e24b4832","18K 18000ohm, Resistor, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","R-4-5","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1986_4b1adbf4","1.8mH, Inductor, Choke, Common Mode, 7448640396, 1.5A, WE, THD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","N-2-5","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_660","18nF, Capacitor, X7R, 50V, 0603, SMD","__export__.product_category_3","0.01","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2809_9d06ab8b","<= 1,8ohm, Resistor, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","R-4-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2810_023d2bbe","18ohm, Resistor, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","R-4-2","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2908_3bed1bda","18pF, Capacitor, Ceramic Disc, THD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","S-1-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_904","18pF, Capacitor, NP0, 50V, 0805, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_868","18uH, Inductor, Power, Shielded, 744771118, WE, 3.48A, 1260, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","N-4-2","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2747_b783c072","18uH, Inductor, Power, Shielded, L-14C18NJV4T, Johanson, 300mA, 0603, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","Z-1-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1769_5edbc746","1k 1000 ohm, Resistor, 0.1%, 0603, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1770_31377689","1k 1000 ohm, Resistor, 1%, 0603, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1727_451982a6","1k 1000 ohm , Resistor, 1%, 250mW, Axial, THD","__export__.product_category_3","0.005","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2790_ff0e69bf","1K 1000ohm, Resistor, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","R-1-4","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2897_d2dc7159","1K 1000uF, Capacitor, Electrolytic, Aluminium, 25V, Radial, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","S-12-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2896_b1074ba0","1K 1000uF, Capacitor, Electrolytic, Aluminium, 63V, Radial, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","S-12-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1842_41ec9310","1k2 1.2k 1200 ohm, Resistor, 1%, 0,25W, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1802_0a399744","1k2 1.2K 1200 ohm, Resistor, 1%, 0603, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
